id,ancestor_id,parent_id
016a0ee7b92319,580c5b51,8e6fa0919e7c1d
016abae0483764,bc9f289b,
016b9ead6c558c,8f57ac9a,
016d3c61451e4d,21976c82,4a408b91efa658
016d6c1afacef0,b38cba0d,
016e2943f9e72d,9a3f243e,
016e734577d790,4ce2aa16,
016f794d8c6b38,3ff2b297,
016fcab7d389b4,40591695,fb08f3784ff720
0170af227f47f7,33ac2e83,
0170e3b0d31753,ff375928,0047572f40a14f
01714a20280e16,65532a3d,59b44931414972
017153a4fd5a9e,ef28bc88,
017182a02b96b7,4b3a3011,
01718471e58f92,0e87f007,5df3d2e2d16171
01724f243f466e,6e8eabe8,
0173814a779c1c,db144810,
0173c2cc22b782,4512bdaf,
0174011c05ec17,5e3a6ff3,
01749724823d99,12fb2bf1,
01749ff45ff110,5472b38f,
0174db0d1d707e,1130c31e,
01758084b6c1f7,f7779f91,
017621d1e2ef1c,e74b571c,4fc76cb55010ac
0176887aad4f77,3d6f7598,
0177afbca3f8a8,b0863395,
0178dc050c85f9,4a5e24a2,
0179bbb7851b4d,92131e54,
0179c74d4a82ee,b71ffefe,
017a01637567b3,a4e9d6c8,83c8850def8219
017a0415cb1758,0c604b8c,
017a4b8838078a,4e15c09c,
017a52729c004c,3d8d44d6,
017aea9122fe28,4e73e47a,
017b0b01fb0e86,ae21f251,
017b0b16794a18,9538c0c2,
017b3a9659a787,f3063ce3,
017c0de9b8f056,22ac0dae,
017ca7c09addc9,d16458e9,
017cb29c1cec6c,9ed654f8,
017d0a272a38e2,966ae38c,
017dca777973a9,984264f2,
017dd0f27fe0f0,e8033239,6350e67c7cd71d
017e920c25cd99,99d40bbb,
017ed466f43f76,8b10b149,
017edd79ee722b,3c74e3a5,
017f9b15bc2771,d39b9617,
017fc933e9a5b4,1e5fc4b4,
017ffea4363ced,c23a8a0e,
0180145856ca13,ea9e72cf,cf41a4e9450050
0180d544a815ad,db1783c2,
01816ab506b2a9,d41eb464,
01818637ce9bee,499a72ab,
0181c312069656,742b7337,
018201dc1cf850,dba995ff,
0182cffe337b3d,64992465,
0182dfbe2162be,24633ebe,
01835acad84f6a,40305b95,
0183b1acde2727,5b384000,
0184f09c3d9ad5,589dd67f,
018607063091e2,1379c6ce,
01864c0a597938,534bebea,
01866793995410,0e5d4e05,
0186982a42e4d2,4c1419f2,
0186c7aef75cd3,2bf435bc,
0186f01de7c1f0,20a57090,
018798fdf830c9,eea07825,1ebabd28cdf689
01881819a242d8,d46ce1f7,
01881fdc2b62ee,e7d34a66,
0188f024f7de04,8c80af5d,
0189948716b9d6,c7ed3c40,
0189d194c4c2fb,04068795,
018a74fe7e7657,13e7d8c8,
018ac4d74caf29,6c2aa1ee,bcee74df580c90
018b09fa1c6d5f,35a103b7,
018cdf5c2b7e75,4904841c,
018d42e29c04a2,47366d70,
018e36b8f08adb,b567b02b,
018e6d9af63613,63ed8d84,3c718bd37d3830
018ef255170e9e,41fa0ae3,
018ef481b9f799,3a6c8339,
018f16756f876e,fb63c228,19d67d034ddd51
018ff970fcf44c,4bff94b0,
019094cbae5a37,0d3b2c22,
0190b61326aec9,c25e2691,
0191bb56eba544,8f3994f3,
01920f87af0b35,e02ab56e,
0192bc2a6169e4,cb2c2761,
0192dbbdb55246,f1b43c27,
0192e704f7465e,85329da8,6014d6a8cba791
0194ba545faa42,ecf3629a,
0194ef4f69b78f,e2183087,
019516a18f20d3,1f7d231f,
0195881db76bf2,dd25b9f8,
0195bc8d4104b5,b93749b2,
0195e88d4aa737,29f5f805,c63c948b127a5b
0196652f86ecf3,5ab169c0,a1ae0a3f7965d1
01966ed4bf7dc1,f5609d32,e820857975417a
0197028674e829,355ddd8b,25cbd4ae99a6e6
019732cdd429be,21d1c6a9,3e80c856d2bcca
0198168f742cff,b94b05cc,
019847e76240e9,00bd5206,
0198a23f25756c,545e08be,
019915efa161dc,7aeadc5b,
01993733eee324,22976ef9,
019a5e87eb2518,62423eec,
019a72778c5bed,2975bd84,
019c688e4027f4,4d00a375,
019d0065f62b93,4ae2db1c,
019d153d699686,13c0e44e,
019dba2f01a606,9852a650,
019def6b209ef3,5e7141e1,f68b06f8123356
019eecc2074ad7,d8e6e0d0,
019f7a4fb368d9,92d92bba,e72def59674fda
01a133e344ae35,c7932a58,
01a21b4dee1e42,77f8a74b,
01a22a00330f73,1e262883,
01a2ef4943ead3,b41bebf9,
01a30a7e0a3d01,0e734a73,01b08e38bfe48f
01a3d86680c764,42e59964,
01a63430bf39a3,325a451e,
01a676faeb457a,4fba6e34,
01a6ff6a3b9f3a,be6bfdac,
01a86eb72c41c6,e16cc899,
01a903c57125bd,26dc191a,dbb898c7ebc5c8
01a91dc15c9477,aa16a17f,
01a9b89a464d98,95eeaed9,
01a9c51be41324,a3699af6,
01a9f777bd82af,565cdc82,
01aa51154d6fb9,194cc4ea,
01ab14c7c5ce6e,32525949,0fc564fae743b2
01abbee1a34739,08b45226,
01ac04d1fdfe4b,a62556c2,
01ac0a0fcb936a,7b52c388,
01ac7f9619219e,658f58f3,b25237bd402467
01accd34808342,eda16c1a,
01ad2535f80521,dfb2a1b1,
01ae0a229d6580,c2015fc1,
01af935cb792ae,f68e40ae,
01b05bc708370f,0bdc8719,
01b06a67bb3b17,fd29d254,
01b0f2f0cc925b,378f3905,
01b11f3043ef64,6099fab5,8e2b2119bffe3b
01b1cef9c962fa,a3264674,
01b22d75e9eaeb,ceaa87ec,
01b30884161c0d,7b113e93,
01b31db72b7099,22bf94b9,a4cb70cf5fe4b7
01b3316f574a55,6887d069,a72e2139585640
01b36f5245bbe9,71484019,
01b374dd7d327c,140aa5b1,4b83eb9fa4f68c
01b4be1f86133a,2618955d,
01b517f8df6c73,2cc71c3c,762ed2b0743bcd
01b71ec701b865,ed1bcd06,
01b73ca44c4789,85bd8b0e,
01b7defedc590b,e58196b0,
01b7e0862d9b6f,6f50c3a5,5192f3cdff2426
01b85e5e92efe1,0f0b0a5b,
01b9495088c6a3,7bf4a40e,27413dde1c7c8d
01b950f6158bf0,7d8ed9c7,
01b9981014fcde,4b64a03e,
01ba87cae4f1a9,34701909,
01bace3fcaf72e,82ba1fba,
01bace5445e2bf,5c33d6e4,
01bbc8bde3d33b,fe53688c,
01bc6511e8a9a7,f1754ba5,
01bcce56d30079,4436e984,
01bcd6b8437235,182f1e1a,
01bcf1c895d839,8a796dcd,
01bd5ad6d59035,f47f5c6f,
01bd5f9e7b1964,a778b91d,
01bd89659c46b1,5f7325cd,
01bdc17641748d,411c2b92,
01be6437772541,993de24b,
01bef95941a730,f1e19efc,36865d6eb3ece5
01bf90c05b5ee5,44195eb2,
01c02007406c14,f059c5b4,
01c0e292c4552a,95749897,
01c1051e39e754,a91ea0ce,3e87e883dbb558
01c119074dd70e,3a25c0ed,96c9ab6bf8c7ee
01c15338abf855,0b89786f,
01c17f59db9068,5a20e72e,91a4268eb7ac1d
01c1d34c656570,c5d5af23,
01c207df8c3623,6e606f78,
01c26da5b927e2,1239c6a0,
01c34d03a9cf69,140a71e0,
01c351b2b4aa17,c94b7a38,
01c3916b481c39,084797a2,109526c1d72541
01c3bae009f0a8,1bc04437,
01c3f92e6aa12a,b72e8ab7,
01c41e98f6caa6,f8194cd1,
01c472f3c5ceb2,d40bc58d,
01c4e1e1a10923,93a6a14d,
01c573e8d98833,09889bb9,
01c66794a34ba4,dfdae95e,
01c6f61cd684f7,d33dfefb,
01c7a5867140b0,71cea655,
01c80e9c6db74c,9846c648,
01c82aed3efb00,cc361605,
01c84897aa33b2,189d50b7,
01c85fd52b6475,d131946d,
01c9482c461995,9a6b7cab,
01c9e400efe3a8,367f810c,
01ca64ca0c64ed,967fbb6e,
01caea94b1ca1c,427d8340,7d8448c9316cfa
01caf7ed94cfec,e9719eec,
01cb19de48a47d,90ca4ea2,
01cb699cb38383,03c31575,25467db2efd586
01cb7182b88eee,ec25a8cb,
01cb72a6e6a421,41fcd45f,
01cc27d41d647f,6e13cc19,
01ccd5e731899e,90145a1a,
01ccf996a0444f,e675f8c1,
01cd0964751bbf,09403c1f,
01cd68126e4f96,db6f3c3c,
01ce58ebf48374,491fdbb2,
01cece9714e7b9,b9b00628,
01cf333901bffa,82705888,
01cfe20ed9dce6,bc0823e8,
01cfed4782e938,4f507279,
01d00da4543b6d,96f9898a,
01d1f7e6e284dd,d6661852,
01d26604d5c733,a4fe4c55,
01d2a001fd969b,976aef80,
01d2f3b65d6670,c29d7362,
01d31438ffd9d9,c6f5447d,
01d3d999b620d2,aef6a9a5,
01d3f1cf6cd342,6fc14746,
01d544c3642985,5e9ead57,
01d6af6a60d0d7,b376a5ca,
01d6c169a80776,961e302a,
01d6e4df47cd45,6d9ac905,
01d759dd91e914,d0dde7d6,
01d7ecaa3c943e,df154621,
01d8501a4d81b4,3c05c50c,
01d8f7abd46745,ec7e4db3,
01d9925349dd10,cbfe4e9d,
01d99940ba9b8d,f4fd7e16,
01da055cf96c2f,e53c9cbc,b8a81996a644a9
01da701d1336ce,c2748a1e,
01db5a1b82f7e4,a5a7ef2c,
01db7da5b2c57c,c1f6b094,
01dc2b0fd71126,1ef854d7,
01dc9a26955d03,83e85aa1,
01dcdf2eb82c18,4b72079a,
01dd5492a8e927,218b09ee,
01dd93c58a301b,8d557eae,
01ddc5b6cae707,806fa22e,
01ddfcfb136b19,44c66b4a,
01de9dbee3ed76,8ad621e6,
01df4095715cac,c3bfd987,
01e072ee71cc87,5262bbb1,
01e1b1da289454,d202f7b6,
01e20e729e1c8f,11de9450,
01e226bdfb05d7,a8663e5f,
01e230bb5ceffa,0dd29e25,
01e3bc5a1b2b36,8ff35e81,ec7a3a30e3630c
01e495df921c7e,b3a55d8e,
01e5e47e698308,062205f7,
01e5e549ebe002,6c2aa1ee,3dd83d6cddc356
01e61800f7b671,e056aed6,
01e6376f4d710f,e1f124bf,
01e70b9b89dbd6,8c8a01b1,
01e725b5696c5a,961e75d5,
01e72932e66e2a,df938954,241a5c74e5d171
01e72bdb2c3b8d,49844ba6,84ccf2c585a98a
01e7906be4c9d8,238a6b16,
01e7a3aac3735e,d2775765,
01e84c40be085f,a62fee2a,c1af43e6d7502e
01e910adddf886,7cf322a3,
01e9111700d56a,69f15709,
01e99eb02a96b1,a3b87919,
01e9b8478602d8,8ab3c838,
01e9d5005f3657,23d70e80,
01e9dd6df2e900,d8825f04,
01ea6e04d6e11a,a831969f,
01eadc71515150,17afe5d9,
01eb99bc07889f,9ac017a7,
01ec08466061c4,ef157d3d,bc510b15aae645
01ec9a0ba9429e,de45bce6,
01ee2a16b3a17a,0afea448,
01eea7f506d484,33ce75cf,
01ef247a2372a0,4b5d9768,
01ef2d6162e98e,714846f0,
01ef2dcc78935d,e57c075c,
01ef3787bd601b,38b1ae5f,
01ef49e7a8f553,19dbf050,
01f08353cb6f0c,e96d9c64,
01f0e62735751d,fd6c0c4a,37c8008dc5b915
01f148e0ee3a37,7e20ab4e,
01f155af452dfb,473e6eee,
01f24c80e774b3,73a718fe,
01f2dff59a8f1c,76ddd553,
01f3491157003e,06d47687,
01f357d4e65b45,fb69d4d1,
01f45e17a3d050,7d6d974e,
01f4fdce3dc2b8,b7fea2a8,
01f513ef8736a8,f9565c19,
01f669080727ed,e96c657b,df8740993f17fc
01f710ecc2a661,68d8ea5d,7d87c706cbbceb
01f7da452bf27c,6c82d22f,
01f7ead2e71ea3,08d07463,
01f8e50d2d29c2,50fbaefd,
01f96757c693ef,8dfe5ce5,
01fa4e8f3ef53b,5bf6976b,
01fa627ad29f61,c1aed32d,
01faf613cb7982,74c5fd35,
01fb367a2ded09,7b362cd7,94e25a41534610
01fda88a94ad62,f207c934,
01fdb2e516866a,cb47f1f4,7836f1e9005922
01fdcdf8f90ed5,5349ebff,
01fe2c4b6356a4,1943699d,
01fefaf334dee1,e469ac73,
01ff62dc26293c,237372c8,
01ff8ba799d924,706dcf3f,
01ffb44bec0aaa,2d171e1e,
0200017be69d3c,04198bc3,
020023ca8b9d91,8c644d9a,
020057096708f8,93c35985,
02007cabab7441,b177df9f,
02011e8e393994,9b246a90,
02029a7692f2c0,51dd4f97,32d2e3ba4ee03d
0202cc01392df7,f72d4391,
0202d15e6e1317,db7099d8,
0203034d4a2d0c,661cdde6,
02040804fce495,d2afc8bb,
02042d5bd09b6b,89d44a73,
020496841ed4ef,e83b4456,
0204ca97939db1,3688d177,
0204e13320dff0,4a0565eb,
02051988d80780,70e1f154,
02072d8402d37d,b1deddd9,
0207aacbc71a06,7921cd4d,
0208449a0d0bd3,3269b1ee,
0208718a5d6de3,4bba21e5,
0208b384178205,7bcc95e0,
0208c8a4bcf114,1948fa61,
020967c8712431,46a7fee7,
020aa3f556a62e,274eb733,
020aecb7a4f9cf,98169c66,
020b32695d062b,09c6a549,
020b5fa5a181fa,6c1b3814,
020b6610e67ee4,6bb7e4b4,22b47b48986f41
020b7789e09552,b17e0546,
020c0153bd5add,18975543,
020c28a360b0cd,2ba397f0,
020c35fd8d8af4,0b5d4ec6,
020d37ab1c7ec6,3c569df8,
020d6752cdf7aa,8de9911a,
020da8552de8cc,2c389288,
020e2fdf7dd6c8,a17982f8,d03ffbb1a68a4d
020f2de4c96a15,bbcb238d,
0210dd62f5c10a,533ea2ba,ca345fef4db7ec
021105026eaa7d,66feceef,
0211273889f0f8,37af20aa,
02119eccf6a7c3,af3459b9,
021278d20382c6,b075d948,
021285b0943fa4,050fa560,d756610d68fca6
0212ba020dfb1e,55fb02fa,ab076c55c3d567
02132a38b34d31,ff969e2c,97455f78f7ed3c
02139806c74b26,a84e717b,
0213a73bbbd87c,c186b532,
0213decac87670,74f3127d,00aafd7923527b
021406bb886e6a,dd05cbd3,17408940592ca4
02145ab778c1b2,829ca4c0,
02148d7e096cea,56da55c4,
0215596ab3c3ec,e5bc56f4,77058008a58fce
021561eb1e9564,e73c3950,
0215aca6c61ba3,448fb0e4,
02162455b0304d,fcc02ef0,3c26e814e0239a
021666cc70b7ed,dc05ef6c,11e1b3fc5545f2
021671a4f2e18c,672a9f38,48c53e0a535691
0217a35aeaf1db,8b0e8d5b,
02185dd5da8ee0,5807767e,
021977e0ab0b93,557ae9a0,
0219d5ccff28fd,8b09e269,360d0bfab1bf9c
0219f0770b0e18,32c78cbe,
021b694d56b037,a12d8c01,
021b8f159276b6,400d5c2e,
021d439c6f7919,72fe3f32,171e1440f9b86d
021d7c908a576c,fa26e8a9,
021df2c701f524,981aa67a,
021df758019ea2,45eb9fb8,570a047955ddb7
021e0c96f6ef7b,3d075ad8,
021f67801000fb,21809d49,
021fad62434a0c,aee63162,
0220078533d20b,946aac99,
02228cec0e008a,8c28ee5c,
02229a8f08ea0c,4cba8c29,
0223af4461a09e,03bb7e9a,2741a93627a3e1
02248162d3e929,8450c0fd,
0224ad4cd2ddab,75de7c06,
0225415cd16b84,e831fd20,
02257f893c07c7,bc98eda7,b7b597b9cc38e5
022736a3d3370a,a6d1c3da,d476a80d2ed3d9
0227756cb5234b,5e000857,
0227c6b5f8639c,0e21e1f4,
0228cfdd60cca6,909ec38c,
0228d6f8a73b9c,d31ebd26,
022948eec31bd4,22bd0d74,
0229622a77095c,76243040,
0229a554076190,c05f894c,
0229e4e57e3c21,50b7b829,
022a5f12595449,771816b5,
022a7222682c72,4a6387a1,
022aabb8ed63f2,de673ab5,
022ab702e42811,0c6bf12d,
022b712057d530,c444f68d,
022b942aa8ca92,966134e6,
022bdd0da2ce56,303bfcd4,
022c84753405dc,07c45dfb,
022cc1931462f7,c89dda1b,
022cdafd1ae138,7b2ed5aa,aefd1ad995dd52
022d6580ccfda1,d618f678,
022dd7726556d1,aa0891a6,
022ed113311683,f191c838,
022ed3afd16eed,8dff4401,
022f181b4f9024,6dffc1a0,
022f2960761aa7,f83a126f,182978fb8e4fff
022f5ad104f22d,e8ed2806,
022f8c6dd6d814,9111d870,
022faefe09322d,bd4c20bd,
022ff105d62cde,653bad59,
0230a9fac44a7c,4eae131c,
0230e74dd05c9c,f7e8fbb0,
0231590e905a36,779c8507,
0231dbaaf5e9c5,4efd31b4,
02328b70b70f00,833a119c,
0232f2c1677c66,3554e007,
0232fe139ccf7c,b8f3b736,e5dd8366329531
0233bd03146e14,5db92c47,
02358b03330f6e,e4e34306,a273724520bb9e
023614c1738ad6,4fc7b112,
02363af9261800,3b2041d1,
0236b764666b2c,be764e18,
0236ce7e493d04,31a6673c,
0237419e1eeddb,6fe49462,
0237783f7c4fcb,3efed0f3,
023808286a753a,2631c5e6,
02382471b37f02,ddb7c31a,
0238e2cabb5098,fc34793e,
0239ef3bef14fe,3fd2ef96,3f3e59780861a0
023a3dfed39604,c297af46,
023c075323a589,e434f674,
023c7f71aaf207,542a825a,
023cde26c0174f,9c79ece2,
023d76a0c5a126,854386e1,
023db0d84c388f,99638e55,
023f8c281fe171,e18fc42e,
0240437d7084ec,0452ac13,
02414ca8a6e743,ab9d38c0,
0241c708765ce6,48898262,ee3b05dcefbd0b
02424dfb4579c5,9bb1e0ee,
0242715c513b14,bb46cc9f,
024280ea4017da,9fbdf5fb,
02431c04178eda,84981d47,
0243297fb29809,9e43300e,2676e17b9409b1
024379d09efe10,da73821b,b6f8cf65c10e5f
02437e68f4f9ce,a22674dc,
0243ba8bd464c3,051d7adf,
0244cd1ac17d0f,29738ffa,
0245054a01914b,74b8faa9,
0245a6f3fe3b0f,ccf1f24f,
0246079a812d3a,d30d8e46,
02461cfab10068,d367a591,
02462dad8226f3,7dcb752b,
024668d3427936,f0c0d691,
0247555a7d9c5d,b1751eab,
0247830437f657,ec301478,
0247b969638ea7,0f86be23,8dcc5a5708ca14
024820fbe875a6,98acd34b,
0248b2095c6b5c,98125ba0,
024950c468b98f,38c9e7b5,
0249653d54afc0,b0077e42,
024967b5dfed36,ca0396eb,
024a7141afae14,0274721c,
024a86c8617b60,85416e46,
024bc137da61e9,caec4dd7,
024ccb2a72f726,e80135bd,
024cd648ade41b,08739b9a,
024d6d4d023d37,e58349da,
024e13f955f8eb,8e2a18ba,
024ea66e4c5227,22f1b51a,
024eafbb40dfee,40b27c79,
024eb5d895641f,3ec270da,
024ed6c4d9cd6e,30d3150f,
024edc31a00cf5,41d79d6d,9bc48a4ba71390
024f58f11930aa,c745c004,
024fe4775b497b,39439310,
025048f3c16d92,ee14894e,
02505ccf4e6e4a,b99b9e0c,
0250a2e7c7520f,dad11917,
0250ae23800608,53c51dec,d33f7be556b7b8
02514e20d9550f,0f0c1f9f,c4149b2b511fa6
0251eecfc3d77d,f032d506,
025236c4eea28b,ca1a88a3,
02524fb8a642f4,d728ca4a,
0253b8dde4c91b,90acc6e0,ecd1e7fa01a090
0253f4ca90c41d,9b88cb2a,
0254afdb22290b,9c77266c,
025541fe23b77c,f87eecc5,
0255a46cb7d09a,490c6737,
0256fcea93cf43,89cbcba3,
025788e010ddb3,90733750,
025833be3ecb35,5696a406,
02593d623b5d10,4daeb113,
0259bb87e8d4ad,2e1b5533,
025a30f7802f6f,fe10001d,
025a35ec118eaf,8fe35b43,
025aa9b32ec5ec,5dedaffa,
025ac468ebb0f8,58337c54,
025af0a696c785,edda12fa,
025bc5e22984b0,8129de03,
025c4248ee21fc,6d1c2d92,
025c444bdd7afe,3c815172,
025cb58dcf1a8d,bfcc039e,
025ce4e90a14a5,1d23ccf0,
025daae0710c7d,500f4eb0,
025dfbf7687d81,cfbd9208,
025ed094697de1,408ef10e,bd6335c58efc1a
025f16b898c3a4,7aaa5ac0,8a1632dcfdb022
025f7f56e27a2f,1be2ad84,
025fbaab66d802,b3a92d5a,
0260142a8eefd0,5cf08a68,
02603977f99bec,3cba4e85,
02605feae5119a,d8887cc4,
02613c1fd1772e,64619799,
026200c5fcfd43,938822d2,
0262477118925d,ab1e0ea8,
0262c309b7bac0,f898ccac,
0262daa0b297a4,e0f1581c,5e1b86c237ca79
02637303746bd7,3a924ae7,
0263f71258fd15,8beabd1e,
026475f84b3728,8f58acb3,
026489ede64d77,67908874,
02648a830f0fa9,8bc24d22,
0264a86ea2a18a,8cb7f870,
02653d3ea99a20,52c296e7,
0265a3c97a0a1c,f0ca99c7,
0265db3f742454,23dae44a,
0265fe7b2422dc,28404b7c,
02664db96c0092,fec89759,67188385a41ce0
0266bf096de267,fba544e3,
02674ff130be01,1ce15a10,
0268467c66dcf5,def0d146,
02688065c549f0,51c7dfea,
0268f73c73bf15,39dbc5d9,
026908637981a1,fd96e1e7,
026936618d48af,da5eb4c2,
026997009816b6,38ad9da4,
0269b10cffd1b5,f73a0ca4,
026a19406d57cf,8ed4ff38,
026a21d9b648fe,640c8121,
026a7d4ae41243,7bbea2b4,
026a8f10ca1e9f,85eae72b,
026af379300c3b,15149c5e,
026bb8f452967d,5ef4b33e,581c64176a71e3
026c33d45d1c4a,8ff35e81,79e912b475074e
026ca98191c3bb,5003a7fa,a3c63d9c9eab17
026d0bc714ab2f,0b7c343e,
026d9b34029d49,88daba51,
026e998037bc88,b302a477,
026ee2ebff6b7d,d1b4d1df,
026f5598778406,afda9c03,
026fe4c6bd3678,ed992bbe,
0270310510b3c8,8f513be6,
027069a623ddaa,9d985cfc,
0270f520c1e845,a685c240,
02716ef18d7ca1,16f49461,
027171c3289da9,7fb773cf,
0271e43af134c9,bbc5675b,
0272ce0a2650e1,51b2faf2,190557242693e7
0273d29d81f1f2,eb8b0203,8eba1fa068a0e2
0273d78aaa0830,b176458d,
02747d8f5fa65c,0f7f9287,75f204e5403996
0274db25ac90a8,5db75fdf,
027530975c45c8,6acfe758,
0275a004fe3308,52c80f90,
0275d5d5c76941,17f1e671,
0275f8f6533835,688511e6,
027604773d08ee,4b6c2a4e,90834a6e882e69
02773bdc5d3c7a,86245f35,
0277bb6ae34fc7,2b76d009,
02784f4b25d78e,5d7fcd77,
027887a911092e,2f9b8bc3,
02788b63e04894,d618415f,
0278d2b9b9ec43,1b8d4629,
027999e6f31bab,c6ede48d,
0279a097bb630a,47e0b550,c18cccbadf35dd
027bc2fadc0197,a9c6911a,
027c26a178886e,9a57de25,
027c61b5ed09f3,0a4887e8,
027cc92be5d3b4,006b2482,
027d118d111df6,6ee907e3,
027d8065b491e5,9e5d1c20,
027e80953b8581,a503af8d,
027e95c1101e05,8444b061,
027eae71105b45,89f9ac94,
027ecf9f6b993c,76962858,
027f08aeeef3b7,80d2c55b,
027fd60afcdc20,9ef40ace,
02804accd8068e,802cc9b7,
02805ed621e7c0,1d3af18c,
028203c05df8f4,f3f668c7,
0282b896e16e03,37aa226e,5ac996994655d2
0283455d0b6d89,e5dad26b,
028368755cf680,56f710ca,
0284398080a37e,efbae751,
02850b174cc0aa,8eae7f95,54fe744b9fde28
02852e7a7c4f56,23fa2615,
0285e331dd1868,e705d102,
0286bc0eea58e4,02b798d1,
0286bcc2b89b0f,3cf76ce2,63b6b78d7335b2
02881ca29818ab,56f6dd53,
0289e74cf6f8d8,3b5905fe,
028a42ed65f6f4,6107d808,
028a4d92fd9c70,e76e27fb,
028a7b1a8efb86,b01e35e1,
028aa427ee038a,82bdbfd4,
028b4c39b3c03f,31ddf162,
028b885f4238d8,9d5759a2,
028bb04db8dbd3,4f462ca0,fe8b3c54c38b4b
028c9a01f997c5,c0c08c3c,
028d300fe16c1f,617df7d3,
028d57200cba53,d3c8f11d,ed0da43dc71949
028d90144b1c78,20978779,
028e85d53c66d9,7b1de2c9,
028eafadf84553,42705181,
028f3b6741540e,a29fa11e,
028f66850411b9,f090490c,
028f7d82730c79,59e08168,
028fdbc990625e,cb47f1f4,7836f1e9005922
02903f76ee92da,75790db0,
0290a354309b4c,cd7a2c24,
0290dd40654606,52dc4469,
029157a4f7180e,b6f97433,
02919bf250271d,2a0d1f3e,
0291c8313b42db,5e91f434,
02920e15bd26fc,2e5a23b4,
029293a5d474fb,c94c85c6,
029470267230fa,a4730acf,
0294d28ea9728e,ee975bb3,
0294d837a504e8,bc9e2bdc,
02955bf8ca26a1,7cf57366,
02957b561e766d,7472334d,
0295d7b5801f58,4f6ef2c4,ca1496785dcb9b
02968c0885a8ef,231c3cc0,
0296aeb0c27fde,0477420d,
0296c173175c37,ca98944c,
0297262d02d171,fb984fb4,
02981070f7299c,e4566eee,
0298312a9b0b6e,5ff66af6,3100d6bb0d39cd
0298534810508c,4cf8a2c1,
0299ced2378975,2252e232,
0299dc91599dd8,5c22538f,
029a999e1986fc,af39f3fd,
029b32367a6263,51e1153b,
029b8d6a860d3c,0afa4a79,
029c3c427df9a0,6219fe7b,6508cbde20e812
029c471d917985,8a144ebd,
029c83c2755c54,1c04234e,
029cbc050da84b,dfce86c5,
029cd7d47322a3,d6868ce3,
029d285c7966a3,ffad0e4f,
029d7ab4a19c5b,13165864,
029dc608693e67,871a833c,53e7b0b206416e
029e572e2c949c,20ef7f3b,69a9b298d47467
029ec615642a55,b8ef5a81,
029edd66862dfd,0743c9c9,93d747f0d3ce6e
02a048d9f3d9d1,a46ccc2a,42b4458b53a1a0
02a06fec86d124,c38497cf,
02a0e7da654c55,cf0f8f38,
02a17cc2b4baed,edda4934,
02a2c421af71b9,70c7839e,
02a36280387ea0,2c6b77e2,
02a39f87794322,024284d0,56192b3670edbe
02a3b2ba625c24,b5fc654f,
02a3ef1607ddd9,09a6f060,
02a43aaf57ff86,ac8ece8c,
02a48349efce90,87f90d2f,
02a4d362999304,0e868d80,
02a5493ae64465,f8b41823,8c584b878054d7
02a5584fcf9c40,9bae6f2d,
02a58269322bf0,ba5a148d,
02a5dbf8001b74,41d6a927,
02a6250fe9514d,96459b14,
02a664f880c771,0f4974f6,
02a72c85f645f0,fad4b4ae,
02a9bd5c893b6e,381edce8,c414ae6c97a1c1
02aa6b872d582c,f4af4d1c,803a29cb314bf2
02aaa7396c39d9,d1faf635,
02ab5cf3dc7b68,eec1dd4f,
02ac96308a8014,cbcd6cd2,
02ad129c86e929,08e65a35,
02ad5fe925145f,c7986e07,
02addfca74b527,6434d19d,7ab7ae6996e72a
02ae0e129ea5a9,d4e2aeb0,
02ae5a4b96a148,2d2ec767,
02ae8641a1bc9a,55a390ad,
02af7ac359b990,007d93f8,
02b03cf835a08b,7b6416ce,
02b0c7097fa17f,715b8069,
02b116181370f9,9e9b962e,c5447d03f4f3cb
02b11b6f20832b,2420e852,
02b15c9e524f34,867759d0,
02b16120c7dce9,2ab02b51,a6ca75af97f3fc
02b1d7091888e3,61dabbc1,
02b20cf1a9847d,5031a82f,
02b2d6f9dbcdd9,1f3a68fe,
02b2db0909008e,9cdc93aa,
02b3236397eead,f4134b8a,
02b4536a951ce3,26db6e6e,95181227189800
02b45e00adc5e1,5a8904dc,
02b4e6ed4abb0f,f594d6f4,
02b5a9d2a4db32,25fc68f7,
02b5d31b43d863,242849b3,
02b7b5d3b69749,b7fb360c,
02b7e38902069e,726a03a0,
02b7f184efa2a1,aa087942,d339a0546e912f
02b809f47eb2c0,bb947af2,
02b821fb29aa8e,1b90d9a9,
02b866fea99ee8,4e90d4d1,
02b8bffea3c153,05cf35dc,
02ba2b0b2f3bd3,b268752b,
02ba312bd9ce75,b477f1b0,
02ba67f898f1ed,706d8467,
02ba6cda6f8d60,2c39d897,
02ba92ecd507d5,04946528,afe2b20d96c987
02bab598542c8f,00055dd3,
02bb92fdce0bcc,75f0e711,98af35277431b4
02bbcf8c759ffa,4beaded2,
02bc6b431ab93e,a2852285,
02bc91cbc594a1,85909eab,096a8fa8d82ac3
02bcabb634682b,a689ce94,3565c565c0a785
02bda9ad7227f2,fd2cb852,
02be019799dae9,dce2dfeb,
02be39f12ca360,cca7b2ea,
02bed7a369c5ac,ea3fa7b4,
02bee24eb128be,6bab6de6,
02bf5b4c807dc3,c30cbf0d,
02bfbc1783ac6d,aba286d0,
02c05f8226db49,a0045a58,9e44155cda0754
02c0f4f5422933,fff64d04,
02c143f3bb184b,76d47408,
