id,anchor,target,context,score
678664cac07e41bb,acrylate groups,group discussion,D21,0
8484abb7e90369b4,acrylate groups,group of students,D21,0
a5805aecd31c8a3d,acrylate groups,groups,D21,0.5
f030009ac7858e1b,acrylate groups,interpolymer invention,D21,0.25
7e926d0b5d058211,acrylate groups,maleic acid groups,D21,0
3471eb2b93cfa2e6,acrylate groups,medical group,D21,0
d48694a8ad555700,acrylate groups,methacrylate,D21,0.5
9969c776a7fb414c,acrylate groups,methacrylate groups,D21,0.5
e75fc86dbafdb7c7,acrylate groups,methacrylate units,D21,0.5
09a1f41e2b865a47,acrylate groups,methyl acrylate,D21,0.5
7914306bc48a0838,acrylate groups,methyl methacrylate,D21,0.5
319b7c6945947a74,acrylate groups,modified acrylates,D21,0.5
957a269530fc9821,acrylate groups,monomers,D21,0.25
07f1cfe84cd4ebdc,acrylate groups,nitro group,D21,0
a503b483ac9afb67,acrylate groups,paper,D21,0.25
f35229a01aa432ce,acrylate groups,pendant group,D21,0
35d87b342327bd33,acrylate groups,polymers,D21,0.5
0ac200fd42197ed4,acrylate groups,prop 2 enoates,D21,0.75
9b7d39be21417b42,acrylate groups,salts and esters,D21,0.25
f0afee8d14f18797,acrylate groups,sheet,D21,0.25
be14b93b6752a57e,acrylate groups,unsaturated groups,D21,0.25
d334a04b6909c5f6,acrylate groups,unsaturated units,D21,0.25
b4cacc7dd03a25fe,acrylate groups,vinyl group,D21,0.5
6105b52e4bcf0abb,activating position,absence,A61,0
c7fbcaa0df74f102,activating position,activator,A61,0.5
94ce7cb98d619bba,activating position,activator position,A61,0.5
a523f84ada6c4d21,activating position,activator site,A61,0.5
47684a747ad281e7,activating position,aperture,A61,0.25
1af618acd3e19f2f,activating position,aperture position,A61,0.25
eb35f588d63f43be,activating position,aperture site,A61,0.25
8a118a1fb708fe82,activating position,distal extended position,A61,0.5
8e4ce9e5e4c3d307,activating position,distal extended state,A61,0.5
c028e7aebb74463a,activating position,distal position,A61,0.5
6e29a7d9311fffe0,activating position,distal state,A61,0.5
79b666bec1fa8478,activating position,initial position,A61,0.5
ac62e311f00a1bb8,activating position,intermediate position,A61,0.5
e2451db8769b1a79,activating position,lancing,A61,0
c6de1b1fa20e48e2,activating position,lancing configuration,A61,0
11028de506fe1d8a,activating position,lancing position,A61,0.25
f0cd0109ece17b16,activating position,opening,A61,0.25
942aaebb8a21b885,activating position,opening position,A61,0.5
7aa290aad3395c15,activating position,proximal distal position,A61,0.5
3a2bf536577be7cc,activating position,proximal extended position,A61,0.5
eebc7703505b77d1,activating position,proximal extended state,A61,0.5
6efac55f99e207be,activating position,retracted position,A61,0.25
b860ef436f6927c9,activating position,retracted state,A61,0.25
cac0e7e304e8c739,activating position,use configuration,A61,0.25
7971eb7713bc423e,activating position,use position,A61,0.5
a19cb161e2ec972b,activating position,activated grid position,B65,0.5
4f24e6d79cc0c22b,activating position,activated position,B65,1
b68de1ed513f26ed,activating position,activating area,B65,0.75
dcbefd3e4809caf6,activating position,activating card,B65,0
764d14d6ced9433d,activating position,activating location,B65,0.75
85517b32188f19bd,activating position,activating point,B65,0.75
80f111f091cf8e4d,activating position,activating position,B65,1
5a2d76c624091eb7,activating position,activating powder,B65,0
d5098392a50e2b48,activating position,activating spot,B65,0.75
ce9403320e3959d1,activating position,activation function in neural network,B65,0
f99a2b6f5aac24bc,activating position,activation position,B65,1
82cf5fa292fe36aa,activating position,cell position,B65,0
996755e2ee778603,activating position,closed configuration,B65,0.25
5620e40ce5c84a8e,activating position,closed position,B65,0.5
47ae76bb273ee706,activating position,conveyor chain,B65,0.25
471b36e2ea1b4528,activating position,extended position,B65,0.5
804d81357f95f18c,activating position,heater tray,B65,0.25
f202e9e69d6cb7a9,activating position,housing,B65,0.25
495cefad61f85b00,activating position,knotter operating mechanism,B65,0.25
45aff1c18db5a3fb,activating position,open configuration,B65,0.25
1254b6ae05df9154,activating position,open point,B65,0.25
2b1eedf30b557256,activating position,open position,B65,0.5
7e718fd12fbe93eb,activating position,operating position,B65,0.75
6a0b5b6317f400f2,activating position,outer container,B65,0.25
443dcb6d0eb6acf9,activating position,position of thyroid gland,B65,0
e0b0245fce4860cd,activating position,producing a coil,B65,0.25
dbc5964437d57393,activating position,protruding position,B65,0.5
fe347fa6f0a7b2f5,activating position,sealed package,B65,0.25
e32524e50636d475,activating position,spinal cord position,B65,0
b1d635a8ff2e50eb,activating position,activated,G06,0.5
167d7f4323fdf14a,activating position,activated position,G06,1
e4942c2650098e48,activating position,activating,G06,0.5
7c9540ef0369314d,activating position,activating condition,G06,0.5
3d63e76d3e204be0,activating position,activating configuration,G06,0.5
b5d1c49fb280b4eb,activating position,activating positions,G06,1
730575abd11740c1,activating position,activation,G06,0.5
998313afb86d7b3a,activating position,activation condition,G06,0.5
8a89de538b046f05,activating position,activation configuration,G06,0.5
11999f823ace67f2,activating position,activation position,G06,1
f2241d48c60194ea,activating position,activation state,G06,0.5
8ed41bd0deb21205,activating position,active material,G06,0
fbf3be656271239a,activating position,active region,G06,0
e3e55d87aa888909,activating position,active transport,G06,0
32fb4aee9c38e5f9,activating position,active working location,G06,0.5
8ccbdea29c0b7798,activating position,deactivating position,G06,0.25
94d3a472eb92a3d0,activating position,designated port,G06,0.25
294e446cfcd824d8,activating position,functional location,G06,0.5
4517068e81ef48bf,activating position,geoposition,G06,0.25
ccfe9a005c5a7ba5,activating position,initial operative position,G06,0.5
9e99e2d5fcebfa0f,activating position,initial runner,G06,0
563ea708f556fa8d,activating position,initial symptoms,G06,0
459cfb8535038bd5,activating position,location finder,G06,0.25
95e983d13827933f,activating position,nodes,G06,0.25
6928c09ec2834ef6,activating position,operating positions,G06,0.5
3e0b9c50e903f63f,activating position,operative person,G06,0
c8a232d8702877ad,activating position,positions,G06,0.5
51da4ca78be17b5a,activating position,protected link,G06,0.25
a8c0dfe520797e6f,activating position,routing topology,G06,0.5
5b325222ada8449b,activating position,working position,G06,0.75
29a99812436cf029,acylate with acids,acetyl chloride,C07,0.5
d8ee79dc58f69e4e,acylate with acids,acid functionalized acylate,C07,0.75
07cc60237b36e09a,acylate with acids,acid with acyl introduction,C07,0.5
a61fe22304f0c51e,acylate with acids,acidity,C07,0
800670191b5a1ce4,acylate with acids,acyl groups into acid,C07,0.5
a62cd63eb3259492,acylate with acids,acylate,C07,0.5
d94b01630f8c78c4,acylate with acids,acylate with chloride,C07,0.25
3e840f4c3eb385f3,acylate with acids,acylating agent,C07,0.5
6478d08ea6a84bb9,acylate with acids,acylation with acid,C07,0.5
b81638ff55641a5c,acylate with acids,bouquet,C07,0
d514f96f94da6a95,acylate with acids,cellulose acylate films,C07,0.5
21d33c84860ae8aa,acylate with acids,electrophile,C07,0.25
c9afb9ffb47c1a21,acylate with acids,fatty acids,C07,0.25
1d126a4bfce05502,acylate with acids,gastric acidity,C07,0
3519e572bbb603ea,acylate with acids,introduction session,C07,0
ae50be9c7071a6b3,acylate with acids,metal catalysts,C07,0.25
9ec087b284418921,acylate with acids,modification,C07,0.25
79bd33a5956779a3,acylate with acids,produce cellulose acylate film,C07,0.5
32bddfe9a9b7b658,acylate with acids,self introduction,C07,0
af13e0e0b8a96cff,acylate with acids,ulcer,C07,0
4d968c23f7ac3cb6,adapt for learning,adapt for training,G16,0.75
42517a4fb1db1e0e,adapt for learning,adaptation of polar bear,G16,0
802d7def0880ba06,adapt for learning,adapted mind,G16,0
58e422f2900573eb,adapt for learning,adapted vehicle,G16,0
ea21306ca6b14f9c,adapt for learning,adapter,G16,0
b81ad0cb32432c79,adapt for learning,adaptive learning,G16,0.75
bda16265afb4334c,adapt for learning,adaptive learning communication,G16,0.75
e6aec60a287feb9f,adapt for learning,channel of communication,G16,0.25
542e79f49cb94d73,adapt for learning,charger,G16,0
34ef6d6ccddea99c,adapt for learning,communication channels,G16,0.25
a7391a72a76af463,adapt for learning,configured learning,G16,0.75
28fae0424e4a31b4,adapt for learning,constructive learning,G16,0.75
3219bd7e9739a369,adapt for learning,food adaptation,G16,0
41969efe07f04006,adapt for learning,language education,G16,0.25
133bdf7c31f1a9b9,adapt for learning,language learning,G16,0.25
0190edb4d1662971,adapt for learning,provided learning,G16,0.75
737535b3944a0b8d,adapt for learning,provided learnings,G16,0.75
2d2396d260d129c8,adapt for learning,speech communication,G16,0.25
aafbe036f81a4e13,adapt for learning,training,G16,0.5
cc7ff5a59c586ef9,adapt for learning,use for learning,G16,0.75
cad315fc0098485c,adapt for learning,verbal communication,G16,0.25
c63f1031952022d3,adaptive linear,adaptive,G01,0.5
eba413aaa16f34a4,adaptive linear,adaptive behaviour,G01,0
3ff92c1378b9759f,adaptive linear,adaptive equalizer,G01,0.25
cac5e4e6fb94d91d,adaptive linear,adaptive immunity,G01,0
d61bae69a7e7dbba,adaptive linear,adaptive linear structured light,G01,0.75
025e14bd35fbbf93,adaptive linear,adaptive modular guideway,G01,0.5
575768cc62935f81,adaptive linear,adaptive radiation,G01,0
723761ec30701ee5,adaptive linear,adaptive signal,G01,0.5
52f549ff13247fef,adaptive linear,adaptive skills,G01,0
fd8fadd477385354,adaptive linear,adaptive structure,G01,0.5
d9517c054159e8a9,adaptive linear,adjustable linear,G01,0.75
bc0bd0c8e1fe1f36,adaptive linear,array,G01,0
64c7a6a4845c2ff7,adaptive linear,array signal,G01,0.25
21ff424351d29680,adaptive linear,artificial neural network,G01,0.25
c1ff18bb35f951e8,adaptive linear,fixed pattern,G01,0.25
73ee8f400a56f840,adaptive linear,flexible linear,G01,0.5
69ad5114df9f6cc0,adaptive linear,interpolation method,G01,0.25
401fdb79d3fbcea9,adaptive linear,linear adaptive,G01,0.75
780098c1cab26b7d,adaptive linear,linear call,G01,0
ca1a5511e6ba7e9c,adaptive linear,linear equation,G01,0
9d54577a09bd875a,adaptive linear,machine learning,G01,0.25
a275e68801420759,adaptive linear,non linear adaptive,G01,0.25
7db0ebfad1012d8f,adaptive linear,self adaptive linear,G01,0.75
f0be7f47854fea1c,adaptive linear,signal,G01,0.5
1db6ceba314385d2,adaptive linear,three dimensional measurement,G01,0.5
52a7c2fd83aeb183,adaptive linear,time invariant filter,G01,0.5
e8aa282521dc2bb6,adaptive linear,adapting,H04,0.25
c7981eb2712b238c,adaptive linear,adapting linear,H04,1
1f741731b5547b0d,adaptive linear,adaptive,H04,0.25
848eb589b62260ec,adaptive linear,adaptive filter,H04,0.25
e504ef7f72d131ae,adaptive linear,adaptive immunity,H04,0
36e747730166a75d,adaptive linear,adaptive linear combiner,H04,0.5
17888f3cc14fd0a3,adaptive linear,adaptive linear digital model,H04,0.5
eda3e53cd65e28d5,adaptive linear,adaptive linear equalization,H04,0.5
6a2f0308f283cc4c,adaptive linear,adaptive linear filter,H04,0.5
39b96c6464d8f4e0,adaptive linear,adaptive nature,H04,0.5
8923194a407e1d8e,adaptive linear,adaptive radiation,H04,0
37027c63c5b480b2,adaptive linear,automatic linear,H04,0.75
8718dc337665a636,adaptive linear,dynamic linear,H04,0.75
b0796c5c5ac33580,adaptive linear,equalizer,H04,0.25
bb4fe1d01682b78b,adaptive linear,linear adaptive,H04,0.75
5f5da774cd33d157,adaptive linear,linear contrast enhancement,H04,0.25
c1bf58bac605ae4a,adaptive linear,linear graph,H04,0
ad13855715768d00,adaptive linear,linear model,H04,0
0ea918472a29edd3,adaptive linear,linear pair of angles,H04,0
a98f4d7e3588b09d,adaptive linear,linearly adaptive,H04,0.75
321811ec93942a8d,adaptive linear,mp tc,H04,0.25
4ea0d228a94ac406,adaptive linear,network,H04,0.25
e2722f3fab6a4d61,adaptive linear,non adaptive speckle filtering,H04,0.25
932587f50163c70d,adaptive linear,non linear model,H04,0.25
f28652e82a866499,adaptive linear,recursion estimator,H04,0.25
4603e13580940257,adhesive mounting,adhering mount,A47,0.75
604210b7c7ce2f6a,adhesive mounting,adhesive,A47,0.5
44cbf2111c2c64d2,adhesive mounting,adhesive attachment,A47,0.5
6a6a3892e7163781,adhesive mounting,adhesive bases,A47,0.5
14040ba79a8eaf1c,adhesive mounting,adhesive forces,A47,0
c243b889832efd48,adhesive mounting,adhesive layer,A47,0.5
7920ba9fb0bf4578,adhesive mounting,adhesive mount,A47,1
c41067454973a281,adhesive mounting,bracket mount,A47,0.25
7f028ab59b51e8bc,adhesive mounting,cohesive mount,A47,0.5
850aecd06bbf71e0,adhesive mounting,fixation tape,A47,0.25
29e5c85847547fc6,adhesive mounting,fixed mount,A47,0.25
866dc5b03c941ba6,adhesive mounting,flange,A47,0.25
8ecccb4d676ae87b,adhesive mounting,flange comprising including,A47,0.25
ed3fd0063cd64996,adhesive mounting,flange comprising mounting,A47,0.5
f516bb6aa18848f5,adhesive mounting,flange including,A47,0.25
f3186d573b97d3a6,adhesive mounting,flange mounting,A47,0.5
6a820afabde811e6,adhesive mounting,glue mounting,A47,0.5
e4627697c9dd34b8,adhesive mounting,lens mount,A47,0
888812c16263cd82,adhesive mounting,mountain range,A47,0
0bc7a00ea5f87607,adhesive mounting,mounting,A47,0.5
693e26f85064121f,adhesive mounting,mounting a mountain,A47,0
5590ef4bf803f45c,adhesive mounting,mounting bracket,A47,0.25
47f88e73e0be6cb7,adhesive mounting,mounting comprising including,A47,0.5
36bed5c2f72a1b8c,adhesive mounting,mounting flange including,A47,0.5
b1e983e707491913,adhesive mounting,mounting flange mounting,A47,0.5
56f6684aa5e40205,adhesive mounting,mounting glues,A47,0.75
c7106e6bec0a5546,adhesive mounting,mounting needle,A47,0
4c7582b58660a761,adhesive mounting,mounting of file system,A47,0
342b322ca958f5e4,adhesive mounting,mounting using adhesives,A47,0.75
e08ebe2fc84bdd2d,adhesive mounting,rapid drying,A47,0.25
d1130bfa30d4c963,adhesive mounting,releasable mounting,A47,0.5
029d41e0bd7c2a2b,adhesive mounting,removable adhesive mounting,A47,0.5
d8237672463a6745,adhesive mounting,screw mount,A47,0.25
13e4675ca120a8d7,adhesive mounting,separate adhesive mounting,A47,0.5
48c19242424289f2,adhesive mounting,sticking mount,A47,0.75
a883a1cfd3a7901c,adhesive mounting,temporary mounting,A47,0.5
00cfce1343f0f6ca,adjacent laterally,adjacent angles,A41,0
cef450f21392c146,adjacent laterally,adjacent front,A41,0.25
68fd6e60bf1f6c55,adjacent laterally,adjacent lateral surface,A41,0.5
d56c8fa6ab244f7e,adjacent laterally,adjacent lateral surface area,A41,0.5
c8237822cf69bd9d,adjacent laterally,adjacent sides,A41,0.5
e5a6dccf738babe3,adjacent laterally,adjacent to mall,A41,0
8dc9f26a935d7067,adjacent laterally,adjacent to office,A41,0
76035630631d4c11,adjacent laterally,adjacent to side,A41,0.5
552eb169665e96cb,adjacent laterally,adjacent to station,A41,0
6e23e2d4c3900f4a,adjacent laterally,area of the base,A41,0.25
41f31e8760c06dc9,adjacent laterally,arranged laterally,A41,0.75
2ff5da7e57ce1918,adjacent laterally,corresponding inwardly,A41,0.25
38a44a01025c1efc,adjacent laterally,height,A41,0.25
854385d8145c70f1,adjacent laterally,inwardly,A41,0.25
42efdbe3432a80ce,adjacent laterally,lateral communication,A41,0
87bf87c2d46b34cd,adjacent laterally,lateral object,A41,0.25
c054684e5fef6369,adjacent laterally,lateral speech,A41,0
9ef49029420f983e,adjacent laterally,laterally,A41,0.5
f3d0de522d259188,adjacent laterally,laterally adjacent,A41,1
840a9484e3e0723d,adjacent laterally,laterally on side,A41,0.5
475d2248f395fa2a,adjacent laterally,laterally positioned,A41,0.5
bdff6e47152f552c,adjacent laterally,longitudinally of laterally,A41,0.5
55ab7af3335daeb0,adjacent laterally,longitudinally spaced laterally,A41,0.5
bb9b9f1465e64419,adjacent laterally,opposite sides,A41,0.25
9658a68dedd1b4cc,adjacent laterally,radius,A41,0.25
36898d71213534db,adjacent laterally,respective inwardly,A41,0.25
f399a07acd4ae85b,adjacent laterally,respective outwardly,A41,0.25
17da7fd72ad4b79f,adjacent laterally,spaced lateral sides,A41,0.5
d05b9732245c2951,adjacent laterally,spaced laterally,A41,0.5
29464439005a95a6,adjacent laterally,upwardly,A41,0.25
11e603a4be693d87,adjacent laterally,abutting laterally,B23,0.75
36acf803ce0a6284,adjacent laterally,adjacent,B23,0.5
4e6e4905a82a5931,adjacent laterally,adjacent buildings,B23,0
198c2694dfa7cc45,adjacent laterally,adjacent channel interference,B23,0
0cbf509f93022096,adjacent laterally,adjacent communications,B23,0
8e5d59e9cf2f6c24,adjacent laterally,adjacent laterally,B23,1
68886c7d177c3d19,adjacent laterally,adjacent nerves,B23,0
f44f8e0db16cab2f,adjacent laterally,adjacent sideways,B23,0.75
ed977415cacbea9f,adjacent laterally,adjacent system,B23,0.5
80791f8599d14965,adjacent laterally,adjoining laterally,B23,0.75
6dec01d737c52358,adjacent laterally,awl tip portion,B23,0.25
32fa5c57b33079dd,adjacent laterally,closely,B23,0.25
2f68b8ef125db3c6,adjacent laterally,contiguous laterally,B23,0.75
1815bcb79094e9b5,adjacent laterally,cup units,B23,0.25
5fba3bab343889ff,adjacent laterally,immediately,B23,0.25
0de3b94586be7505,adjacent laterally,insulated metal wire,B23,0.25
ed98d34d7264d2a3,adjacent laterally,lateral,B23,0.5
e6751ed66a5bae84,adjacent laterally,lateral communication,B23,0
2a6dacc773d33e3d,adjacent laterally,laterally,B23,0.5
6eb16b4b2255a4eb,adjacent laterally,laterally adjacent,B23,1
ec914c1e4d60c53a,adjacent laterally,laterally restrained beam,B23,0
0b5c6cff01ab6ad5,adjacent laterally,separated laterally,B23,0.25
e2e3ea9e64465308,adjacent laterally,successive circumferentially,B23,0.25
1b705393a584a73c,adjacent laterally,successive closely,B23,0.25
e2c2611e520767ac,adjacent laterally,successively,B23,0.25
737fa541fa5969cf,adjacent laterally,threading tool,B23,0.25
74d8d54d2142c647,adjacent laterally,welding coated stamped sections,B23,0.25
12a7aab4a7ac0493,adjust gas flow,adjust bike speed,C23,0
3dccbc8ae4f2bff8,adjust gas flow,adjust flow,C23,0.25
acf9f81661491a14,adjust gas flow,adjust in bus,C23,0
e781814fd9f2d711,adjust gas flow,adjust space in home,C23,0
a387acb040548f6d,adjust gas flow,adjustment cost,C23,0
8a1ac639bbd51b17,adjust gas flow,alter gas flow,C23,0.75
